account;posts;likes_count;location;type;description;hashatags;date
perizat.mukhanova;https://www.instagram.com/p/B0P4WTMnN9FQe2zQH8BJcgvsrkKfBag-IkzlDY0/;47;;photo;;;JULY-23-2019
perizat.mukhanova;https://www.instagram.com/p/B0P4P9enyd6Gtu1DKLBraUlYkWWXdV7p64vavs0/;44;;photo;;;JULY-23-2019
perizat.mukhanova;https://www.instagram.com/p/B0P4LnqHgxIDXwNkrXFoC0U-I48Z-D_Z8Gwl3g0/;43;;photo;;;JULY-23-2019
perizat.mukhanova;https://www.instagram.com/p/B0P4Bl6HQUzkknj5JBvugZzQrgIHs98IB4GKr00/;40;;photo;;;JULY-23-2019
perizat.mukhanova;https://www.instagram.com/p/B0P3-MAn_v2xoj-v3WVK0Cl2sryzlr0_5TqqiI0/;51;;photo;;;JULY-23-2019
perizat.mukhanova;https://www.instagram.com/p/B0P34I7HdAKsL9E7hPMvkWK4gv5MU2gPBWkyFo0/;51;;photo;;;JULY-23-2019
perizat.mukhanova;https://www.instagram.com/p/B0P3udLnHNWi3oVfix6jdRQspr9gl2QMXU4DS80/;54;;photo;;;JULY-23-2019
perizat.mukhanova;https://www.instagram.com/p/B0P3p7-HuzXly1ftfrrTJyjjieZh0hrgzhy0lE0/;46;;photo;;;JULY-23-2019
perizat.mukhanova;https://www.instagram.com/p/BzPtGMpnkVj9s7mS1LUC7lNKIZ5-MGhgNLD7B40/;41;;photo;Дорогие  мои коллеги  Обогатители! Поздравляю вас с профессиональным праздником! Желаю здоровья  счастья  благополучия!;;JUNE-28-2019
perizat.mukhanova;https://www.instagram.com/p/ByvNMxMH_-4HShAWtxal6feCGiKoNwhkLpfYH80/;55;;photo;;;JUNE-15-2019
perizat.mukhanova;https://www.instagram.com/p/ByvNDhVHVwT7cDbWh0DRFWgbV2PEqEatU2b6NE0/;58;;photo;;;JUNE-15-2019
perizat.mukhanova;https://www.instagram.com/p/BxFEEQenDhqs4HEG9QjEgnkVldeX172pJEDeTU0/;49;;photo;;;MAY-5-2019
perizat.mukhanova;https://www.instagram.com/p/BxDeeJwHADshH_biqifyAq2chxN6iY_Y0zzcOA0/;52;;photo;;;MAY-5-2019
perizat.mukhanova;https://www.instagram.com/p/BxDeYydHuuO9NGZbNDBwf0uYHFj-YOzhwm9ZKs0/;51;;photo;;;MAY-5-2019
perizat.mukhanova;https://www.instagram.com/p/BxDeWbynf8BazSRizST1wbAzwzo5e-TlWMpFyk0/;52;;photo;;;MAY-5-2019
perizat.mukhanova;https://www.instagram.com/p/BwNaoeMHNOQWEH2wwHeSgnq4fmBV1Coh6A7kdE0/;57;;photo;;;APRIL-14-2019
perizat.mukhanova;https://www.instagram.com/p/BwNalZcHwqXlpL2_gnRIWBaG17cC73ysicCl3E0/;54;;photo;;;APRIL-14-2019
perizat.mukhanova;https://www.instagram.com/p/BwNahyDHGITmobyRvcsTXiRFU42WiWUeBTQfcY0/;61;;photo;;;APRIL-14-2019
perizat.mukhanova;https://www.instagram.com/p/BwNafiJnzpgeI2M2CnLYkEtbSufRvmKxQuzycM0/;56;;photo;;;APRIL-14-2019
perizat.mukhanova;https://www.instagram.com/p/BwNadeVHZSurKzXUjYq2zSXZlcR6GBAKnZcdaM0/;55;;photo;;;APRIL-14-2019
perizat.mukhanova;https://www.instagram.com/p/BwNaXlkHBsOI5Gw2p31qxZ9khPEZeFdyFjAEl40/;49;;photo;;;APRIL-14-2019
perizat.mukhanova;https://www.instagram.com/p/BwNaUFVHXiiWaa-9L9TNLksSFLXkp3Cg1Jt9EQ0/;47;;photo;;;APRIL-14-2019
perizat.mukhanova;https://www.instagram.com/p/BvrzEXhn_qiK_u6U6BpEocHS018OXO2us09BfQ0/;60;;photo;;;APRIL-1-2019
perizat.mukhanova;https://www.instagram.com/p/BvOcJhmn_1MlE_087Ywceiz3h2NDmmZaUkWLuY0/;52;;photo;Улыс он болсын! Ак мол болсын! Наурыз мерекеси кутты болсын!;;MARCH-20-2019
perizat.mukhanova;https://www.instagram.com/p/BvOC6HhHs-fPdB_xzQAVzuB1kmcKAogte2s6A80/;49;;photo;"Спасибо всем  что так дружно поздравили с днем рождения!
Я вам всем желаю  не наткнутся на меня сегодня.....🤣🤣😂😂";;MARCH-20-2019
perizat.mukhanova;https://www.instagram.com/p/BvMzSRGHaYElhvqzf3eBabiQoPobuylVOilWqI0/;47;;photo;;;MARCH-20-2019
perizat.mukhanova;https://www.instagram.com/p/BvKNkuwHWvyvifR87At1Gu_Xx4YcHxT-jIy-Os0/;58;;photo;Моя принцесса 😍😍🌹🌹🌹;;MARCH-19-2019
perizat.mukhanova;https://www.instagram.com/p/BvKNBYvHi_Uo_WBqNTSYITjFIZgjfugmaQ7Kss0/;58;;photo;;;MARCH-19-2019
perizat.mukhanova;https://www.instagram.com/p/BvKM-S9HPzoAAJoRtTTs1q5K3iXT37ThlhgBfA0/;52;;photo;;;MARCH-19-2019
perizat.mukhanova;https://www.instagram.com/p/BvKMqSgH1WFN3a1J_HCT83c4Op9n8_iaNJsKEQ0/;44;;photo;;;MARCH-19-2019
perizat.mukhanova;https://www.instagram.com/p/BvKMdMwnD8KExiqs4uNESUVN0_f_ifKVfznLy00/;56;;photo;;;MARCH-19-2019
perizat.mukhanova;https://www.instagram.com/p/BujmOa9nSn6pArXALHzgHB1eX3mdxO2yHGI8cM0/;37;;photo;Элеукен  с днем рождения! 😘😘🤗🤗;;MARCH-4-2019
perizat.mukhanova;https://www.instagram.com/p/BujNwJBnj4yKKHhO-LhUZeE9l_w1aTnRz4Rcfg0/;56;;photo;Утренник в детском саду;;MARCH-3-2019
perizat.mukhanova;https://www.instagram.com/p/Bt1RFyEHp5xkLDgOay9zkjnJFN2YU5zBCHY5AU0/;42;;photo;С днём рождения  сестричка! Пожелаю я тебе  чтобы счастье поселилось в твоем доме и судьбе!😍😘🤗🤗🌷🌷🌷🌹🌹;;FEBRUARY-14-2019
perizat.mukhanova;https://www.instagram.com/p/BtMKE5nn_UBwL-Tmel5wR6GR6eCLV5sQBRJqZY0/;47;;photo;Болешки. Воспоминания 2007 года;;JANUARY-29-2019
perizat.mukhanova;https://www.instagram.com/p/BtMGWGvHRpGbgdvom-1T7Z1JMYEaQleJPgsmcI0/;55;;photo;Фото 10-летней давности ...;;JANUARY-29-2019
perizat.mukhanova;https://www.instagram.com/p/Br_7IcPHU7QHCGJ7FUh5_1BiHUb4oKPjWvGyro0/;59;;photo;Корпоратив 2019.;;DECEMBER-30-2018
perizat.mukhanova;https://www.instagram.com/p/Br4oP_yHisY-YkbDc_MlnbNFGWjbRe7CyIur5M0/;64;;photo;Пятилетие совместной жизни...;;DECEMBER-27-2018
perizat.mukhanova;https://www.instagram.com/p/Br0HjG0nYJeiXxtD9uEgyCgwCB0p_aH3arYBfw0/;53;;photo;Утренник в детском саду.;;DECEMBER-25-2018
perizat.mukhanova;https://www.instagram.com/p/Br0G9kMnQjK3ajTm9c0WrsLkdYx9SvUnTKJGe00/;53;;photo;Пускай подарит Новый год  успех  тепло  ярких событий и бесконечное счастье!;;DECEMBER-25-2018
perizat.mukhanova;https://www.instagram.com/p/BrawuvunK92POPoykTpqteqXtZmNUQu5nLw3j00/;50;;photo;;;DECEMBER-16-2018
perizat.mukhanova;https://www.instagram.com/p/BrawkfWHbeEbTF66wS15cv_Yi3Z8Xlc16wvvtQ0/;48;;photo;Куанышты болисе билетин коллектив 🤗🤗;;DECEMBER-16-2018
perizat.mukhanova;https://www.instagram.com/p/BrawXARHEfX6QkIBwT5PP-iI_JROOVfTdxhIgM0/;51;;photo;Моя принцесса 😍😘;;DECEMBER-16-2018
perizat.mukhanova;https://www.instagram.com/p/Bq2kDNcn8KmA9i5grdXashJ-WSPnv_cAPrDaeQ0/;45;;photo;Поживу - увижу  доживу - узнаю  выживу - учту...;;DECEMBER-1-2018
perizat.mukhanova;https://www.instagram.com/p/Bqua9IbnPEk4lNycw4EbZYVg1QXn530CKVXC_M0/;52;;photo;;;NOVEMBER-28-2018
perizat.mukhanova;https://www.instagram.com/p/Bp3lGvznfQGE0kPUgHpqAn4O6_FCxZa4RbWeG80/;42;;video;;;NOVEMBER-7-2018
perizat.mukhanova;https://www.instagram.com/p/Bp3k4EbH-bHd2b_iL1RCi2IfHA4gjkhgfp1w1Q0/;36;;photo;;;NOVEMBER-7-2018
perizat.mukhanova;https://www.instagram.com/p/Bp3kyBcHje-OWY-2ZOl_-LnYeIg23ygmDVQtH80/;46;;photo;;;NOVEMBER-7-2018
perizat.mukhanova;https://www.instagram.com/p/Bpn_G1AnqIHzN1GVyQFEJcVl-IjAkVvKX06W6c0/;37;;photo;"Как хорошо  когда есть дочь 
Как солнце яркая  точь -в -точь.
Такая ласковая и родная 
Такая добрая и золотая.🤗🤗😘😍";;NOVEMBER-1-2018
perizat.mukhanova;https://www.instagram.com/p/BpUN85Zho3upgZ1TofC2DjiloMXOxbiFjLbDtQ0/;39;;photo;Каждая мать должна помнить  что однажды ее дочь будет следовать ее примеру  а не ее совету....;;OCTOBER-24-2018
perizat.mukhanova;https://www.instagram.com/p/BowH0rnBNSRQ1m_UwMEJQxLAcsTXGjd2_bcu000/;47;;photo;;;OCTOBER-10-2018
perizat.mukhanova;https://www.instagram.com/p/Boo3DOzn4-5op8yjhctGikw914gp2CMHeiewfg0/;46;;photo;"Доченька- солнышко  свет неземной  
Самая милая рядом со мной! 🤗🤗";;OCTOBER-7-2018
perizat.mukhanova;https://www.instagram.com/p/Boo2knTH3uXuG6MBQ0ljbvstd9MYCg5DFYL3GA0/;47;;photo;"Мой дружочек  мой цветочек 
Красотулечка моя!
Много есть на свете дочек 
Но одна ты у меня!
Попрыгунчик- смехотунчик 
Словно мячик озорной.
Как люблю тебя  мой лучик!
Будь всегда  всегда такой!😘😘😍😍";;OCTOBER-7-2018
perizat.mukhanova;https://www.instagram.com/p/BnocQ46hJeFS7ru6ITt38M6Qa2k0s1Hpe9ImkQ0/;37;;photo;;;SEPTEMBER-12-2018
perizat.mukhanova;https://www.instagram.com/p/BnocL22h0tAnE2YC2Wt1-ifhPyrz9QNeQGhbD40/;44;;photo;;;SEPTEMBER-12-2018
perizat.mukhanova;https://www.instagram.com/p/Bm01nFhHJ_AkMfWA6d3jeMvRXzGq3Cny3dFoMk0/;36;;photo;;;AUGUST-23-2018
perizat.mukhanova;https://www.instagram.com/p/Bm01Ln8HlbX9miG4-bg7-ILEh4FSLvrW1CFjMs0/;32;;photo;;;AUGUST-23-2018
perizat.mukhanova;https://www.instagram.com/p/Bmy0TKhh6fMbsXyu5R1wty4V5yGFqmwaGg2SZ80/;29;;photo;;;AUGUST-23-2018
perizat.mukhanova;https://www.instagram.com/p/Bmy0Pqxhd8bh2W7KgCO-CaNkaD3rUY1K7NqxP40/;25;;photo;;;AUGUST-23-2018
perizat.mukhanova;https://www.instagram.com/p/Bmy0MHDhjxUcQLNM1JQm1CeW3A4lPGHpumdSZo0/;32;;photo;;;AUGUST-23-2018
perizat.mukhanova;https://www.instagram.com/p/Bmy0DPhhRFUfKGroW5hRXpqWqONio1Uu_ncTMI0/;34;;photo;;;AUGUST-23-2018
perizat.mukhanova;https://www.instagram.com/p/Bmyz-4fh-1Y9eObSOjZaTQ3jmErn1LibxYr2P40/;26;;photo;;;AUGUST-23-2018
perizat.mukhanova;https://www.instagram.com/p/Bmyz8Gyh1fFC3bGTrtzaxXr767Qsfxkch3o1uU0/;28;;photo;;;AUGUST-23-2018
perizat.mukhanova;https://www.instagram.com/p/BmQ4kW4BjWBC6rzVd9CRKDUqW1NiqRMYvkOs2Q0/;37;;photo;;;AUGUST-9-2018
perizat.mukhanova;https://www.instagram.com/p/BmQ4g0BhuvAKWexPoCLc0c4ujyfJ-bKy26rbR80/;33;;photo;;;AUGUST-9-2018
perizat.mukhanova;https://www.instagram.com/p/BmQ4YRShj4dbH8ngMenOKkJ1SrvYT-HdWNJeDo0/;32;;photo;;;AUGUST-9-2018
perizat.mukhanova;https://www.instagram.com/p/BlCyqFkBxgH_Lm7N0jqG4bnOWFdejjzK_p3xW40/;36;;photo;;;JULY-10-2018
perizat.mukhanova;https://www.instagram.com/p/BlCylBFBCe2RlWTon6PIspTSQiyiI7vebU1Wtc0/;34;;photo;;;JULY-10-2018
perizat.mukhanova;https://www.instagram.com/p/Bkp_0Fmhjb_Dt4gB1mUoKbQ1jisOWbfc-RY-bc0/;24;;photo;;;JUNE-30-2018
perizat.mukhanova;https://www.instagram.com/p/Bkp_n7zB3l1e_imp7dbJoqyCrkCMsdExAjTZAQ0/;25;;photo;;;JUNE-30-2018
perizat.mukhanova;https://www.instagram.com/p/Bkp_jcoBt-7K5l144G64e8t1c-ewk36WsraMYM0/;26;;photo;;;JUNE-30-2018
perizat.mukhanova;https://www.instagram.com/p/Bkp_gNjBqcwChNOvkNLseTaGxwS96vIMHXB12M0/;33;;photo;;;JUNE-30-2018
perizat.mukhanova;https://www.instagram.com/p/Bkp_edwh7yEnnKrjZ8DSlzC4tuD5SPS1tOdR_40/;30;;photo;;;JUNE-30-2018
perizat.mukhanova;https://www.instagram.com/p/BkSc1WshDWjyFFAjZQYT4dO8xScP71RBSnvipE0/;37;;photo;;;JUNE-21-2018
perizat.mukhanova;https://www.instagram.com/p/BkScqemhKNxptDMPUsVIBAER298veiR2R02AiA0/;32;;photo;;;JUNE-21-2018
perizat.mukhanova;https://www.instagram.com/p/BkSckcTBwVdVqzR_LR9XnqFwEb118XCS7CehMg0/;38;;photo;;;JUNE-21-2018
perizat.mukhanova;https://www.instagram.com/p/BjXr0yEhcvuZTvSr0Wv3wyIeLhGVWpjdg9GxrQ0/;21;;video;;;MAY-29-2018
perizat.mukhanova;https://www.instagram.com/p/BjXrtxhBpEP4n00A0KqLj96eLI9Msqkm46inUo0/;13;;video;;;MAY-29-2018
perizat.mukhanova;https://www.instagram.com/p/BjXryE6hDG9Ib1oypKu4WZ0R0ihr0i2NM6N9ak0/;21;;video;;;MAY-29-2018
perizat.mukhanova;https://www.instagram.com/p/BjXr4dcBMdMkCYlD2wNaXyxGWOXrzgwtgXA3DA0/;15;;video;;;MAY-29-2018
perizat.mukhanova;https://www.instagram.com/p/Biw4kBrhf5hwwIw3v0ymUXphgi88h7zWaFIrOE0/;27;;photo;Сегодняшний мой день.....;;MAY-14-2018
perizat.mukhanova;https://www.instagram.com/p/BiuJ5g2hZ0QBBsRHTxMBiV55nGSBgKforTyRaM0/;25;;photo;;;MAY-13-2018
perizat.mukhanova;https://www.instagram.com/p/BiuJz0qBqnox2ivt5hCSmwStNVbHeIRUK5WrtU0/;21;;photo;;;MAY-13-2018
perizat.mukhanova;https://www.instagram.com/p/BiuJwXJBk6kbGps90a6NO5fuKAbdb_NBh7hakI0/;23;;photo;;;MAY-13-2018
perizat.mukhanova;https://www.instagram.com/p/BiUJdiPhxlRpydeV8msRdI7teWmhOENj45bIkw0/;30;;photo;;;MAY-3-2018
perizat.mukhanova;https://www.instagram.com/p/BiUJNvKhnClI4xkPJfJnzUcWZsrasXPPo0TSRY0/;30;;photo;;;MAY-3-2018
perizat.mukhanova;https://www.instagram.com/p/BiUJAF6BYJjeN81Hw46kxIPLSgD_QUeid3tSgo0/;29;;photo;;;MAY-3-2018
perizat.mukhanova;https://www.instagram.com/p/BiUIUufB68ZPBZW9l0W7Ij6hS1oPpSN2IGgYLE0/;27;;photo;;;MAY-3-2018
perizat.mukhanova;https://www.instagram.com/p/BiUIKx6Biz8sc3or6c8PNwkVRBc6mtoSzKSzHw0/;32;;photo;Архив.... Асылай шилдехана...;;MAY-3-2018
perizat.mukhanova;https://www.instagram.com/p/BiUH_CRhnnSJ8rEnFyQ3ER6G-pubdbqCgox63I0/;29;;photo;;;MAY-3-2018
perizat.mukhanova;https://www.instagram.com/p/BiD-y_cBu0WdHJgY9piHIWA8NFO_MN3i2FHKO80/;30;;photo;;;APRIL-27-2018
perizat.mukhanova;https://www.instagram.com/p/BiD8OVEhePOChhi4ORsDGY44jzheMiJ4oNb_N80/;33;;photo;;;APRIL-27-2018
perizat.mukhanova;https://www.instagram.com/p/Bg26c2ynyeicP3efqNeNHHCnF7fMfJAGWH5nnc0/;22;;photo;;;MARCH-28-2018
perizat.mukhanova;https://www.instagram.com/p/Bg26OmDnAu_I7xA54mq7cCNDWTloECW0GUbNjA0/;23;;photo;;;MARCH-28-2018
perizat.mukhanova;https://www.instagram.com/p/Bgl7t7dh_-qDCpqgbu4GiBHH6xwuKbmMb50dvs0/;25;;photo;;;MARCH-21-2018
perizat.mukhanova;https://www.instagram.com/p/BgbvSMxhtv4VICIYDEBPPhj4EsjcMDTWfh1Xrs0/;24;;photo;Агашка  с днем рождения! Желаю тебе Здоровья  счастья  благополучия и удачи! 😘;;MARCH-17-2018
perizat.mukhanova;https://www.instagram.com/p/Bgbugdeh3TyqtUvjcma8gQA91CTzCxUFgusAkU0/;32;;photo;;;MARCH-17-2018
perizat.mukhanova;https://www.instagram.com/p/BgbuYCVhK5acLGe8mtNnyTP6sPF-51KgRsS3JA0/;27;;photo;;;MARCH-17-2018
perizat.mukhanova;https://www.instagram.com/p/BgbuVKPBLMk7FK80SNOQPUUim5EJaGFOVyzH840/;24;;photo;;;MARCH-17-2018
perizat.mukhanova;https://www.instagram.com/p/BgO47Q8Buzm65D-OgwzT0EA-ZpkA6J6rF6wAMs0/;30;;photo;;;MARCH-13-2018
perizat.mukhanova;https://www.instagram.com/p/BgO4UT7hcZAnXs8B994Ei8j32WDzA2SfnJLaic0/;30;;photo;;;MARCH-13-2018
perizat.mukhanova;https://www.instagram.com/p/BgO4NOdBz3SYgXfWq-AM_JqzuGn2i4KiEzaprY0/;26;;photo;;;MARCH-13-2018
perizat.mukhanova;https://www.instagram.com/p/BgO4MhaBPoqz1dSXaPliTZazNIc_qlsrTzROdY0/;33;;photo;;;MARCH-13-2018
perizat.mukhanova;https://www.instagram.com/p/BgO4LsthPsHLtwpNzAGMv7KT-CfWuIwqZBuLGQ0/;27;;photo;;;MARCH-13-2018
perizat.mukhanova;https://www.instagram.com/p/BgO4LAwhxcxOZ9QmIRuyEYuitUYY5fCSP6f74o0/;32;;photo;;;MARCH-13-2018
perizat.mukhanova;https://www.instagram.com/p/BgO35k4BVWCIW_S8sSV7nWs1dUthQjhNOwq3Qs0/;28;;photo;;;MARCH-12-2018
perizat.mukhanova;https://www.instagram.com/p/u-68nIx3r6nHNssSSkHY5dm6c7IwQdlFIoPww0/;50;;photo;;;NOVEMBER-4-2014
perizat.mukhanova;https://www.instagram.com/p/u-62fRR3rtepr-QzHOuMWC6cYENjPR2A70PfA0/;31;;photo;;;NOVEMBER-4-2014
perizat.mukhanova;https://www.instagram.com/p/u-6unER3rbU9DVaitr7eAIpORc7NtEr3_PzA40/;33;;photo;;;NOVEMBER-4-2014
perizat.mukhanova;https://www.instagram.com/p/u-6nt8R3rVuWuvHJwex4JDq6bmkyC8uG-bOcs0/;32;;photo;;;NOVEMBER-4-2014
perizat.mukhanova;https://www.instagram.com/p/u-6Strx3qqeB5DlztjX-PEFpBZEL6uX_vlBVM0/;31;;photo;;;NOVEMBER-4-2014
ollzhaa;https://www.instagram.com/p/CHnm3B7HAfK/;222;;photo;~ hadi başlayalım;;3-DAYS-AGO
ollzhaa;https://www.instagram.com/p/CHIs2kDHjaK/;215;;photo;#qngbsвделе;qngbsвделе;NOVEMBER-3-2020
ollzhaa;https://www.instagram.com/p/CGVar1oHOn7/;213;Алматы;photo;"bir adviserdin balalary

#enkushtifotka
#baiqapjurinder
#sorry";enkushtifotka baiqapjurinder sorry;OCTOBER-15-2020
ollzhaa;https://www.instagram.com/p/CFU56o8nnoP/;212;;photo;скоро...;;SEPTEMBER-19-2020
ollzhaa;https://www.instagram.com/p/CCjaxl9Hnes/;230;;photo;Существует множество фактов в этом удивительном мире. И один из них звучит так: если весь день ты занимался своим любимым делом  то ночью ты сладко спишь. Ведь если ты сделал сегодня все  что в твоих силах  ночных сожалений не будет. #дэээ;дэээ;JULY-13-2020
ollzhaa;https://www.instagram.com/p/CAQi9fZHaPh/;260;Almaty International Airport;photo;"- shyraǵyń sónbesіn😉
#годназад⏳";годназад⏳;MAY-17-2020
ollzhaa;https://www.instagram.com/p/B8tuaukny-s/;231;Azarbejaan Baku;photo;- Ооооол😅;;FEBRUARY-18-2020
ollzhaa;https://www.instagram.com/p/B8o6g4znJj2/;215;;photo;- sen  oźine sen;;FEBRUARY-17-2020
ollzhaa;https://www.instagram.com/p/B3uWljVHYFd/;197;;photo;"— Важность мелочей.
Мы крутимся в суматохе и иногда  а точнее всегда забываем о важности казалось бы совсем простых вещей.
Нам кажется  что это всё мелочи  но эти мелочи способны приносить намного больше эмоций  чем ваши желания о великом.";;OCTOBER-17-2019
ollzhaa;https://www.instagram.com/p/Brz9eapAtAa/;249;SDU Canteen;photo;senimdi bol.;;DECEMBER-25-2018
anarabildina;https://www.instagram.com/p/CHdRNlTHyhSAhDC6M90WNALjBrR6W3ZE9KmB8U0/;118;Караганда;photo;"""...özimdi tüsinip ülgereyin áueli""🎼🎶
#selfiebreak";selfiebreak;7-DAYS-AGO
anarabildina;https://www.instagram.com/p/CFzkM5WnMCIPjKrBpgQSGqOeGkHeD6rK2qN78U0/;108;Almaty;photo;Take it easy✨;;OCTOBER-1-2020
anarabildina;https://www.instagram.com/p/CCgVk4znxybkyvDcyCYLZRdx3fsyDUUe8OdApw0/;146;Class of 2020;photo;"Благодарю СДУ за мудрых и крутых преподавателей  за весёлых одногруппников  за близких друзей  и за яркие моменты студенческой жизни😊💫 Я запомню годы в своём альма-матер именно такими:
1 курс: Студенческие организации🐼
2 курс: Exchange🇨🇳
3 курс: Первый опыт работы👩‍🏫
4 курс: Автомат по самому последнему файналу на бакалавриате💯

Поздравляю с окончанием всех выпускников!!! Желаю вам новых достижений на жизненном пути!🙌";;JULY-11-2020
anarabildina;https://www.instagram.com/p/CAPy6VPnTN1eAucbPaAl6RF9um-J4DVtfy09Qk0/;118;Karaganda;photo;"Посадка деревьев в родном городе💚
#moretreemorelife #familyday";moretreemorelife familyday;MAY-16-2020
anarabildina;https://www.instagram.com/p/B-l3TnZnBJvwfB5UXO3UIvfMfQX_C4X-0r8t6Q0/;127;;photo;Караганды  2004 г.;;APRIL-5-2020
anarabildina;https://www.instagram.com/p/B9wiWCfnfgLR3wzt_19FnRm1Yv5MV-TL0oJGDE0/;121;Kazakhstan;video;"This year we are celebrating 175th anniversary of the great Kazakh poet  composer and philosopher Abai Kunanbayev  who left plenty of meaningful and remarkable works behind. Here is one of his poems  in which the author urges the youth for self-improvement; to find own place in society and make an effort for its further development.
Though initially this video was recorded for school purposes  I decided to share it here too. So that to recall and commemorate the great Abai💫 #abai175 ------------------------------------------------------------------------------------
""Сен де бір кірпіш дүниеге кетігін тап та  бар қалан!""😍🙌";abai175;MARCH-15-2020
anarabildina;https://www.instagram.com/p/B6BVUUuH2CE01UgxpTZVpgjpQtJFh-H4X5D5xw0/;142;Almaty  Kazakhstan;photo;"💫
Throwback to November
A day to remember";;DECEMBER-13-2019
anarabildina;https://www.instagram.com/p/B5lSoieHhNaxwo5-nHDsvMGTLHK55O5u7quUpA0/;78;Алматы;video;Moment ✨;;DECEMBER-3-2019
anarabildina;https://www.instagram.com/p/B3oHseqHHjYHx-PRm9yIBuX6wkcvmP8Lw7uqcY0/;110;Suleyman Demirel University;photo;"Let the sun shine in your soul🙌☀️
#selfiebreak";selfiebreak;OCTOBER-15-2019
anarabildina;https://www.instagram.com/p/B1HCyAInuB1YfELRk-982dpGNcDFl-5W_5smdE0/;123;Samarqand  Samarqand  Uzbekistan;photo;🇺🇿 Сердце Средней Азии;;AUGUST-13-2019
anarabildina;https://www.instagram.com/p/B0n_KMtHypWhVnIUmbexs4WCxIZ033B8M_6hJY0/;104;Congress Center  Astana;photo;"12.07.2019
World Para Powerlifting Championships 2019 opening ceremony✨
With an amateur boxer  World and Olympic champion from Kazakhstan  Karagandy - Serik Sapiyev🇰🇿🥊
#wppc2019";wppc2019;AUGUST-1-2019
anarabildina;https://www.instagram.com/p/B0QkfCdHy6-YiE2WdlxH_KIgpAxwYFjHkUoMbE0/;106;Astana  Kazakhstan;photo;"""We make these memories for ourselves..."" #wppc2019 #attaché🇨🇳";wppc2019 attaché🇨🇳;JULY-23-2019
anarabildina;https://www.instagram.com/p/B0PoGevneeJEaifuo39hSk82-W8rRHdRENZOgI0/;53;Astana  Kazakhstan;photo;"July 12-20  World Para Powerlifting Championships 2019.
More than 450 participants from 77 countries attended this competition. I am so much grateful for the opportunity of being there and working as the attaché of China🇨🇳 It was difficult a bit  but funny at the same time. Still remember the feeling of worry while supporting sportsmen during their lifts. As well as how released and happy I felt while hearing: ""Goooood liiiiift!""😄 It was one of the most exciting  productive and memorable experiences in my life. Will never forget kind and friendly people  whom I am pleased to meet with. Hope to keep in touch in our life-journey🙌";;JULY-23-2019
anarabildina;https://www.instagram.com/p/BzgMomEnRyawR45v3hJM80YCanG3EO-kOLzV_E0/;118;Samarqand  Samarqand  Uzbekistan;photo;"""Hello  it's me...""❤";;JULY-4-2019
anarabildina;https://www.instagram.com/p/Bxamje6n-tIQ08X-MlZgYRxtzFtEFcOs9auJX80/;116;Suleyman Demirel University;photo;"Спасибо  третий курс!🙌💛 -------------------------------------------
Credits to: @qq.koko ❤";;MAY-14-2019
anarabildina;https://www.instagram.com/p/BwPDluendIFScVR8I894PwqsnBeld-vOmrsTyY0/;102;Suleyman Demirel University;photo;"Көктем💕

credits to: @marzhanbelieber";;APRIL-14-2019
anarabildina;https://www.instagram.com/p/Bt8gOP6H62YG4-H__oWv0FNzeOKuSgag8AD6O80/;123;Almaty  Kazakhstan;photo;Learn from everyone  but don't imitate anyone😌;;FEBRUARY-16-2019
anarabildina;https://www.instagram.com/p/BsDO-Gnnb39XOwGMLDhXsOD1xM9AwAfgzJTANc0/;62;;video;"Thank you  2018!
Undoubtedly you were unique  as I celebrated you in a different country🇨🇳 You were full of surprising and unexpected things. You made me stronger and cleverer. You taught me many life lessons  what I am really grateful for. And I am glad for the experience I got  as well as every opportunity and joyful moments you gave!🙌 Thanks for people you made me get familiar with! I appreciate each of them!😌💕 Thank you again!
Dear all! Wish you Happy coming New Year! Let it be full of bright and amazing days!✨ I wish you and your families a good health  happiness  success and lots of luck! May all your dreams come true!💛💖🌝 Келе жатқан жаңа жыл əрбір отбасына зор денсаулық  мол бақыт  шаттық пен бақ-береке алып келсін!🙌😌";;DECEMBER-31-2018
anarabildina;https://www.instagram.com/p/BrZsM20hw9IIdMz49SD1ad7qIXJxcUEP3vFS4Q0/;98;Suleyman Demirel University;photo;"... а ведь три года назад я говорила: ""Куда угодно  но только не в СДУ!"". Да  всё было именно так. Хоть я и посещала СДУ ещё обучаясь в лицее  он меня особо не привлекал. ""Ну универ  как универ""  - думала я. Тогда я и подумать не могла  что что-то может пойти не так. Не так  как нам хочется. Так уж вышло  что по стечению обстоятельств  единственным выбором для меня в конце остался только СДУ. И в самый первый день в университете  уже будучи студентом  я поняла  какой грандиозный шанс мне преподнесла Вселенная. Всё-таки не зря говорят  что мы получаем не то  чего желаем  а то  что нам действительно нужно. С тех пор  и по сей день я ни чуть не жалею о том  что являюсь  именно  студентом СДУ😌
Атмосфера  царящая на территории кампуса вовлекла меня с самой первой секунды моего в ней появления. В СДУ есть все возможности как для учёбы  так и для саморазвития. Я безгранично рада и благодарна за то  что моя студенческая жизнь проходит именно здесь. И что бы о нём не говорили  как бы к нему не относились другие  для меня СДУ - самый лучший! Самый дружный и самый любимый!🙌🙌 С днём рождения  СДУ!❤ #ProudtobeSDUdent #sduonelove #sdukz #happybirthdaySDU #december17 #happy22nd";ProudtobeSDUdent sduonelove sdukz happybirthdaySDU december17 happy22nd;DECEMBER-15-2018
